transaction_id,account_id,transaction_type,transaction_amount,transaction_date,transaction_mode,merchant_category
T01647,A0346,CREDIT,246238.53,2025-02-08,Credit Card,Healthcare
T02284,A0126,DEBIT,391678.27,2025-01-08,UPI,Entertainment
T00452,A0500,CREDIT,181799.71,2024-10-20,Credit Card,Healthcare
T01032,A0557,CREDIT,47382.3,2025-04-13,UPI,Online Shopping
T06163,A0312,CREDIT,247472.6,2025-12-29,Debit Card,Travel
T08900,A0214,CREDIT,109212.93,2024-08-25,Net Banking,Utilities
T00632,A0064,DEBIT,57325.44,2026-05-17,Mobile Banking,Online Shopping
T02509,A0148,CREDIT,144877.34,2024-09-28,Mobile Banking,Travel
T02738,A0323,CREDIT,135314.01,2024-07-14,ATM,Online Shopping
T02682,A0163,DEBIT,425284.13,2025-08-23,Mobile Banking,Retail
T06680,A0524,DEBIT,421265.42,2024-12-17,Mobile Banking,Grocery
T06913,A0290,DEBIT,24377.93,2025-12-31,Net Banking,Education
T03681,A0504,DEBIT,130453.65,2026-06-27,Mobile Banking,Grocery
T01668,A0302,CREDIT,388156.76,2025-03-16,Credit Card,Fuel
T08943,A0422,CREDIT,139098.69,2026-01-01,Net Banking,Restaurant
T05865,A0065,CREDIT,443711.82,2024-10-29,ATM,Retail
T06802,A0154,CREDIT,9297.6,2025-11-16,Credit Card,Education
T06658,A0544,CREDIT,132275.46,2026-01-12,UPI,Fuel
T01574,A0388,CREDIT,85770.44,2024-02-05,Net Banking,Grocery
T00038,A0498,CREDIT,395622.73,2024-05-25,Net Banking,Healthcare
T08838,A0286,CREDIT,415459.93,2024-05-24,ATM,Entertainment
T05977,A0454,CREDIT,307750.23,2025-07-02,Debit Card,Retail
T06509,A0260,CREDIT,108499.7,2026-08-28,Debit Card,Travel
T03703,A0309,DEBIT,433206.85,2025-04-17,Credit Card,Healthcare
T09746,A0071,TRANSFER,20768.99,2024-06-18,UPI,Grocery
T05620,A0565,DEBIT,209712.42,2026-03-23,Net Banking,Retail
T06383,A0193,DEBIT,472775.01,2025-11-23,UPI,Grocery
T04346,A0419,CREDIT,422336.79,2025-03-02,Mobile Banking,Retail
T00668,A0251,DEBIT,159497.59,2025-07-08,Net Banking,Online Shopping
T03854,A0145,CREDIT,415051.21,2024-09-29,Net Banking,Retail
T02406,A0189,CREDIT,62529.6,2024-01-09,Debit Card,Travel
T01781,A0378,DEBIT,104654.49,2024-03-12,Net Banking,Travel
T07921,A0368,DEBIT,308834.48,2024-04-20,Net Banking,Entertainment
T07107,A0093,CREDIT,305514.42,2026-08-11,Debit Card,Healthcare
T01321,A0222,DEBIT,47567.38,2025-12-01,ATM,Fuel
T02038,A0007,DEBIT,33048.95,2026-03-16,Debit Card,Education
T02321,A0378,CREDIT,75539.6,2024-10-19,UPI,Online Shopping
T06354,A0019,DEBIT,84659.08,2024-01-22,Debit Card,Utilities
T08011,A0418,CREDIT,346342.05,2025-10-05,Credit Card,Travel
T01981,A0548,DEBIT,344248.17,2025-05-01,Net Banking,Fuel
T09143,A0271,CREDIT,495609.13,2026-02-01,UPI,Online Shopping
T00451,A0263,DEBIT,325181.01,2024-05-23,UPI,Fuel
T07744,A0490,DEBIT,11866.24,2025-11-07,ATM,Healthcare
T08601,A0144,CREDIT,291105.82,2025-01-07,UPI,Grocery
T06845,A0284,CREDIT,336132.96,2025-01-14,UPI,Travel
T07030,A0153,CREDIT,473216.36,2026-03-05,ATM,Retail
T04598,A0231,CREDIT,18388.57,2026-03-30,Mobile Banking,Retail
,A0120,DEBIT,47836.06,2025-01-24,ATM,Entertainment
T08186,A0059,DEBIT,238098.18,2025-12-15,ATM,Entertainment
T01109,A0384,CREDIT,445729.24,2025-12-24,ATM,Education
T02835,A0078,DEBIT,362367.12,2024-04-24,Credit Card,Entertainment
T07655,A0308,DEBIT,359706.17,2026-07-08,Net Banking,Education
T09003,A0437,CREDIT,186714.54,2025-12-05,Mobile Banking,Education
T06203,A0557,DEBIT,247958.02,2024-06-18,Debit Card,Online Shopping
T00021,A0534,DEBIT,378547.46,2024-06-12,UPI,Retail
T02359,A0195,CREDIT,331945.62,2026-03-21,ATM,Travel
T04674,A0272,CREDIT,149155.32,2026-06-14,ATM,Utilities
T03456,A0128,DEBIT,70051.42,2025-03-08,Net Banking,Travel
T00042,A0487,CREDIT,380999.42,2025-05-31,Mobile Banking,Entertainment
T08317,A0216,DEBIT,291575.46,2026-03-01,Credit Card,Retail
T01360,A0143,DEBIT,95064.03,2025-12-03,Debit Card,Education
T00921,A0115,CREDIT,183295.61,2025-11-03,Debit Card,Grocery
T02221,A0250,DEBIT,452977.88,2025-09-27,Credit Card,Entertainment
T04459,A0548,DEBIT,459018.09,2025-03-24,UPI,Retail
T09621,A9999,DEBIT,11069.82,2024-09-15,Net Banking,Online Shopping
T01890,A0297,CREDIT,407677.9,2026-05-21,UPI,Education
T05011,A0429,DEBIT,236592.87,2024-02-27,Credit Card,Fuel
T07402,A0259,CREDIT,9169.72,2025-02-12,ATM,Online Shopping
T07837,A0164,DEBIT,431428.63,2026-08-09,Debit Card,Education
T05677,A0500,CREDIT,400965.57,2026-02-02,UPI,Healthcare
T06306,A0172,CREDIT,183229.59,2025-04-01,Credit Card,Entertainment
T00303,A0138,CREDIT,295932.39,2024-10-11,ATM,Fuel
T00857,A0371,DEBIT,250777.82,2024-01-02,Net Banking,Fuel
T02065,A0520,DEBIT,47467.89,2025-12-04,UPI,Grocery
T02483,A0147,DEBIT,209907.24,2025-03-08,ATM,Education
T02459,A0517,CREDIT,377296.63,2025-04-20,Mobile Banking,Retail
T09525,,DEBIT,28517.35,2023-03-13,Debit Card,Fuel
T05499,A0493,CREDIT,186421.75,2024-03-15,Debit Card,Restaurant
T08749,A0092,CREDIT,426897.07,2024-07-22,Net Banking,Travel
T04738,A0271,DEBIT,38954.42,2025-07-06,Net Banking,Healthcare
T08343,A0109,CREDIT,447154.37,2026-07-16,Debit Card,Education
T07692,A0452,CREDIT,312272.66,2025-11-25,Debit Card,Grocery
T06136,A0075,CREDIT,463893.7,2026-02-13,Net Banking,Education
T01835,A0018,DEBIT,17887.64,2024-04-07,Debit Card,Online Shopping
T04266,A0412,CREDIT,110602.43,2025-03-31,Debit Card,Education
T00518,A0170,CREDIT,476885.66,2025-05-14,Credit Card,Entertainment
T00821,A0086,CREDIT,221755.1,2024-10-09,Net Banking,Travel
T03281,A0100,CREDIT,411971.31,2025-09-27,Mobile Banking,Entertainment
T05434,A0520,DEBIT,460878.18,2024-11-23,Mobile Banking,Entertainment
T08990,A0141,CREDIT,469439.17,2024-04-01,Credit Card,Entertainment
T02718,A0069,CREDIT,77066.72,2025-01-18,Mobile Banking,Utilities
T09454,A0373,CREDIT,274444.35,2025-12-25,Net Banking,Fuel
T06445,A0121,DEBIT,283115.46,2025-09-08,UPI,Restaurant
T07071,A0384,DEBIT,300452.98,2025-12-20,Net Banking,Online Shopping
T00019,A0203,DEBIT,42232.03,2025-07-04,Debit Card,Healthcare
T00691,A0283,DEBIT,434540.78,2024-05-10,ATM,Grocery
T05754,A0363,DEBIT,266946.54,2024-02-29,ATM,Utilities
T01762,A0393,CREDIT,348069.83,2025-06-20,Credit Card,Education
T07987,A0007,DEBIT,53003.0,2024-02-23,ATM,Entertainment
T00447,A0510,CREDIT,402382.75,2024-05-26,Debit Card,Education
T06335,A0244,DEBIT,459683.01,2025-03-08,Credit Card,Utilities
T04517,A0014,DEBIT,296944.61,2024-10-14,Credit Card,Fuel
T06257,A0326,CREDIT,10842.23,2025-01-21,Credit Card,Retail
T01288,A0065,CREDIT,107816.24,2025-02-11,Mobile Banking,Healthcare
T04796,A0407,CREDIT,443733.41,2025-07-10,Debit Card,Travel
T05846,A0389,CREDIT,450772.18,2024-10-11,UPI,Retail
T04187,A0338,CREDIT,310606.87,2024-06-26,Credit Card,Retail
T03464,A0012,CREDIT,223828.38,2025-02-10,UPI,Healthcare
T08897,A0248,DEBIT,380091.78,2025-04-20,Net Banking,Restaurant
T09715,A0358,TRANSFER,29526.58,2023-05-18,Debit Card,Restaurant
T01195,A0205,DEBIT,190070.46,2024-02-06,Mobile Banking,Restaurant
T00244,A0533,DEBIT,466070.98,2025-04-29,Debit Card,Fuel
T07679,A0349,CREDIT,495015.47,2025-03-02,UPI,Fuel
T04944,A0045,CREDIT,203008.03,2024-02-19,UPI,Fuel
T01414,A0017,CREDIT,217825.22,2025-10-15,ATM,Entertainment
T06914,A0008,DEBIT,367936.97,2026-07-06,ATM,Utilities
T06070,A0471,CREDIT,375374.26,2024-06-23,Debit Card,Travel
T01976,A0236,DEBIT,6006.47,2026-05-28,Mobile Banking,Online Shopping
T07515,A0060,DEBIT,475557.48,2025-03-09,UPI,Online Shopping
T06916,A0412,CREDIT,210664.35,2024-11-29,UPI,Retail
T02588,A0393,CREDIT,53624.76,2024-03-31,Debit Card,Travel
T07353,A0340,CREDIT,219300.8,2024-09-21,ATM,Healthcare
T09115,A0175,DEBIT,24677.84,2024-01-05,Mobile Banking,Entertainment
T07746,A0531,DEBIT,347946.07,2024-12-25,Credit Card,Fuel
T07054,A0240,DEBIT,360412.16,2024-08-01,ATM,Fuel
T00733,A0209,DEBIT,470908.8,2025-08-07,Credit Card,Entertainment
T00757,A0133,CREDIT,475144.25,2024-01-22,Credit Card,Online Shopping
T02070,A0449,DEBIT,392488.29,2026-07-10,Net Banking,Utilities
T01169,A0464,DEBIT,452347.56,2026-03-04,Net Banking,Healthcare
T08195,A0154,CREDIT,66291.0,2024-04-29,ATM,Healthcare
T06889,A0268,DEBIT,104789.15,2026-05-02,Credit Card,Grocery
T03170,A0098,CREDIT,144709.12,2024-06-06,UPI,Healthcare
T04991,A0440,CREDIT,478743.43,2026-04-01,Debit Card,Travel
T02857,A0470,DEBIT,124397.14,2024-07-06,Net Banking,Restaurant
T08465,A0413,CREDIT,475468.37,2025-01-09,Net Banking,Utilities
T06768,A0325,CREDIT,44515.13,2026-02-03,Debit Card,Grocery
T09249,A0344,CREDIT,417998.69,2025-03-28,ATM,Retail
T01068,A0165,CREDIT,279283.03,2026-06-03,Net Banking,Utilities
T03268,A0275,DEBIT,302709.24,2024-04-28,ATM,Utilities
T08064,A0426,DEBIT,293105.89,2025-05-02,UPI,Retail
T03408,A0496,DEBIT,234624.44,2026-07-30,Mobile Banking,Online Shopping
T06215,A0062,DEBIT,59954.52,2026-07-14,ATM,Travel
T02913,A0329,DEBIT,130359.96,2026-01-05,Net Banking,Healthcare
T02869,A0318,DEBIT,483898.53,2026-05-25,Mobile Banking,Grocery
T03518,A0359,DEBIT,146348.55,2024-03-23,Debit Card,Healthcare
T03915,A0190,CREDIT,249543.93,2024-02-12,Debit Card,Education
T08263,A0300,DEBIT,438572.93,2024-05-16,Net Banking,Fuel
T07454,A0051,DEBIT,284255.25,2024-11-05,Credit Card,Retail
T02664,A0545,CREDIT,240629.1,2026-01-10,UPI,Travel
T07872,A0349,CREDIT,484972.97,2025-04-14,Mobile Banking,Healthcare
T06877,A0205,CREDIT,308214.79,2024-03-13,Credit Card,Grocery
T06805,A0413,DEBIT,268991.91,2025-03-17,ATM,Entertainment
T07100,A0531,DEBIT,116049.38,2026-07-23,UPI,Restaurant
T02992,A0340,DEBIT,431022.64,2024-12-02,Debit Card,Utilities
T06273,A0182,DEBIT,398066.09,2025-05-08,UPI,Grocery
T01660,A0049,DEBIT,496595.93,2025-08-17,Mobile Banking,Online Shopping
T00571,A0079,CREDIT,339633.55,2026-05-23,UPI,Fuel
T01932,A0185,CREDIT,422424.76,2026-03-10,Credit Card,Utilities
T02497,A0009,CREDIT,311382.06,2024-04-25,Debit Card,Travel
T00817,A0455,CREDIT,157186.85,2026-05-28,Net Banking,Restaurant
T06758,A0434,CREDIT,429699.26,2025-01-23,Debit Card,Retail
T00958,A0162,CREDIT,162908.06,2025-06-12,Credit Card,Fuel
T04577,A0281,DEBIT,475297.71,2025-04-28,UPI,Online Shopping
T04640,A0415,CREDIT,201695.89,2025-04-13,ATM,Restaurant
T03575,A0272,DEBIT,180967.36,2026-08-15,Debit Card,Healthcare
T06868,A0181,CREDIT,327392.95,2026-03-06,ATM,Fuel
T05179,A0433,CREDIT,212363.47,2025-07-17,Credit Card,Education
T07954,A0055,CREDIT,147364.72,2024-08-01,UPI,Online Shopping
T01427,A0562,CREDIT,499322.4,2024-06-06,Credit Card,Utilities
T01860,A0544,DEBIT,246067.36,2024-07-23,Credit Card,Grocery
T05640,A0186,CREDIT,315267.54,2026-07-29,ATM,Online Shopping
T07229,A0315,CREDIT,145483.32,2026-06-26,ATM,Utilities
T01765,A0412,CREDIT,445103.61,2026-08-15,Debit Card,Education
T07083,A0023,DEBIT,147223.69,2026-08-24,UPI,Grocery
T00639,A0560,CREDIT,170421.58,2025-11-29,Mobile Banking,Education
T04362,A0383,DEBIT,41694.6,2025-02-12,UPI,Online Shopping
T03719,A0422,DEBIT,491928.28,2025-10-08,Mobile Banking,Retail
T05840,A0388,CREDIT,81504.38,2025-08-11,Debit Card,Online Shopping
T07903,A0243,DEBIT,234863.08,2024-05-10,Credit Card,Restaurant
T01314,A0490,CREDIT,339590.8,2024-02-02,Credit Card,Utilities
T08737,A0285,DEBIT,205330.01,2025-05-27,Debit Card,Entertainment
T01792,A0187,DEBIT,480179.26,2025-10-22,Credit Card,Grocery
T08185,A0029,DEBIT,50760.58,2024-09-27,Credit Card,Entertainment
T04842,A0037,CREDIT,126668.56,2026-03-04,Debit Card,Travel
T06694,A0293,DEBIT,318384.78,2024-02-07,Net Banking,Healthcare
T06005,A0014,DEBIT,427634.74,2024-07-23,Net Banking,Travel
T09761,A0444,DEBIT,42419.79,2025-03-06,Telegram,Utilities
T07600,A0437,CREDIT,223109.95,2024-09-12,Mobile Banking,Education
T08576,A0298,CREDIT,395583.7,2025-09-14,Net Banking,Online Shopping
T06444,A0362,CREDIT,340663.85,2025-01-16,UPI,Education
T07387,A0232,CREDIT,2233.53,2025-01-09,Mobile Banking,Education
T03378,A0544,CREDIT,270492.59,2024-02-19,ATM,Education
T08182,A0015,DEBIT,284188.38,2026-01-07,ATM,Grocery
T04655,A0437,DEBIT,2643.69,2024-04-08,Net Banking,Online Shopping
T06461,A0415,CREDIT,440996.46,2026-03-25,Net Banking,Grocery
T01480,A0237,DEBIT,417417.6,2024-08-16,Credit Card,Restaurant
T03533,A0288,CREDIT,413909.55,2025-06-27,Net Banking,Education
T06598,A0399,DEBIT,270002.42,2025-06-11,Debit Card,Travel
T07882,A0197,CREDIT,334109.66,2026-06-13,Mobile Banking,Fuel
T02641,A0122,CREDIT,289074.29,2026-07-25,Debit Card,Grocery
T03714,A0213,CREDIT,311032.94,2024-02-29,UPI,Retail
T02050,A0085,CREDIT,450858.1,2026-01-12,UPI,Retail
T00350,A0254,CREDIT,364651.36,2024-07-10,ATM,Restaurant
T03082,A0310,DEBIT,255012.89,2025-09-15,Mobile Banking,Healthcare
T01375,A0274,DEBIT,420399.92,2024-06-04,UPI,Education
T06954,A0083,CREDIT,127377.43,2024-04-05,Credit Card,Healthcare
T05633,A0079,CREDIT,263652.31,2025-05-25,Net Banking,Entertainment
T01318,A0259,CREDIT,41574.04,2026-01-11,Mobile Banking,Online Shopping
T08674,A0218,CREDIT,440688.16,2025-12-04,ATM,Restaurant
T02147,A0526,CREDIT,266947.09,2025-05-19,Net Banking,Fuel
T07682,A0424,CREDIT,472965.78,2025-01-15,ATM,Utilities
T07406,A0158,DEBIT,54494.5,2026-04-15,ATM,Travel
T06950,A0120,DEBIT,354911.88,2025-11-11,Debit Card,Entertainment
T05609,A0217,DEBIT,153696.36,2025-04-24,Credit Card,Retail
T01076,A0078,CREDIT,46772.5,2025-12-29,Net Banking,Healthcare
T09060,A0041,DEBIT,469119.21,2025-09-04,ATM,Fuel
T03228,A0086,CREDIT,23875.57,2024-11-15,Mobile Banking,Grocery
T07447,A0372,CREDIT,278043.78,2026-02-28,Credit Card,Fuel
T05690,A0405,DEBIT,33781.25,2024-05-11,UPI,Grocery
T05795,A0115,DEBIT,367933.09,2025-05-02,ATM,Travel
T09430,A0129,CREDIT,340549.61,2025-01-19,UPI,Travel
T07640,A0068,DEBIT,437916.06,2025-06-14,ATM,Grocery
T06126,A0546,DEBIT,290342.08,2025-09-13,Net Banking,Online Shopping
T04976,A0364,CREDIT,441416.89,2026-03-29,Debit Card,Grocery
T01743,A0546,DEBIT,394788.59,2026-04-30,ATM,Travel
T04484,A0308,CREDIT,94357.57,2026-01-16,Debit Card,Travel
T08561,A0349,CREDIT,118127.68,2025-11-09,UPI,Healthcare
T06419,A0151,DEBIT,439551.18,2026-08-01,Debit Card,Retail
T00370,A0356,DEBIT,224296.26,2026-01-04,UPI,Healthcare
T09134,A0207,DEBIT,5601.35,2024-12-12,Mobile Banking,Online Shopping
T03709,A0471,DEBIT,439100.99,2026-06-09,UPI,Travel
T04970,A0336,DEBIT,343274.39,2026-07-24,Debit Card,Entertainment
T04848,A0381,DEBIT,290214.91,2024-07-10,Mobile Banking,Fuel
T09209,A0138,DEBIT,50305.09,2024-04-16,Net Banking,Education
T06943,A0118,DEBIT,468837.29,2024-12-11,ATM,Online Shopping
T09061,A0264,DEBIT,182058.69,2026-03-09,ATM,Grocery
T03201,A0027,DEBIT,392417.65,2025-02-06,Mobile Banking,Education
T04365,A0498,CREDIT,183572.83,2024-02-10,Credit Card,Entertainment
T08776,A0526,DEBIT,363350.34,2026-08-02,Mobile Banking,Retail
T08948,A0229,CREDIT,240492.32,2026-03-10,ATM,Grocery
T09108,A0365,CREDIT,313095.04,2024-01-05,Mobile Banking,Fuel
T05150,A0479,CREDIT,173155.85,2026-04-14,Credit Card,Retail
T06416,A0133,CREDIT,238461.33,2026-04-05,UPI,Healthcare
T06093,A0223,CREDIT,106151.18,2024-05-11,Credit Card,Education
T04787,A0509,DEBIT,3288.2,2024-01-19,ATM,Healthcare
T07786,A0296,DEBIT,215591.94,2024-06-08,Mobile Banking,Healthcare
T01732,A0066,DEBIT,247499.64,2025-06-28,Credit Card,Healthcare
T02499,A0406,CREDIT,174405.54,2026-03-17,ATM,Retail
T06111,A0556,CREDIT,325290.1,2024-11-23,Net Banking,Retail
T06477,A0139,DEBIT,498011.43,2026-02-06,UPI,Online Shopping
T04994,A0012,CREDIT,448571.62,2024-05-23,UPI,Healthcare
T07002,A0275,CREDIT,274454.55,2024-02-16,UPI,Restaurant
T01833,A0068,CREDIT,402700.54,2024-08-07,Mobile Banking,Fuel
T00206,A0534,DEBIT,324058.41,2024-10-22,UPI,Travel
T03315,A0050,CREDIT,288269.47,2025-10-20,ATM,Travel
T08131,A0110,CREDIT,26415.21,2024-10-09,Debit Card,Retail
T02193,A0520,DEBIT,485999.24,2025-04-25,Credit Card,Online Shopping
T08160,A0287,CREDIT,127608.37,2024-04-05,Debit Card,Retail
T07478,A0467,DEBIT,19544.5,2025-03-01,UPI,Healthcare
T02449,A0193,DEBIT,449366.97,2025-04-18,UPI,Utilities
T00467,A0430,CREDIT,334855.24,2024-09-22,ATM,Retail
T08868,A0370,DEBIT,280661.57,2026-03-23,ATM,Utilities
T04791,A0131,CREDIT,290556.13,2026-08-08,ATM,Education
T07414,A0099,CREDIT,167891.73,2026-02-16,ATM,Fuel
T00280,A0299,CREDIT,104962.2,2026-04-03,Mobile Banking,Travel
T03728,A0422,DEBIT,335640.22,2026-05-29,Credit Card,Education
T07719,A0378,DEBIT,325304.19,2026-07-16,ATM,Grocery
T04658,A0424,DEBIT,152172.98,2026-02-12,Credit Card,Education
T01572,A0033,CREDIT,362899.35,2026-01-11,ATM,Utilities
T06241,A0450,DEBIT,217265.22,2025-09-21,Debit Card,Education
T02582,A0206,CREDIT,283942.37,2026-08-05,Mobile Banking,Healthcare
T08928,A0551,CREDIT,89472.8,2024-02-26,Debit Card,Travel
T07717,A0002,CREDIT,32233.91,2025-12-27,ATM,Travel
T01248,A0306,DEBIT,102199.59,2024-10-30,UPI,Retail
T00450,A0073,CREDIT,355356.45,2025-04-16,Debit Card,Entertainment
T06841,A0433,CREDIT,117470.56,2025-11-05,Mobile Banking,Utilities
T07010,A0088,CREDIT,225766.4,2024-05-16,ATM,Fuel
T08084,A0540,DEBIT,254416.29,2025-08-22,Net Banking,Restaurant
T04539,A0112,CREDIT,11195.07,2023-07-14,ATM,Utilities
T07189,A0454,DEBIT,210207.98,2024-05-18,Mobile Banking,Retail
T06064,A0398,DEBIT,266063.03,2025-05-08,Debit Card,Retail
T00943,A0489,DEBIT,49225.29,2026-06-21,UPI,Utilities
T05036,A0551,DEBIT,212746.78,2025-10-30,Mobile Banking,Grocery
T06274,A0292,DEBIT,142779.66,2026-04-25,Debit Card,Entertainment
T00055,A0315,DEBIT,339336.42,2024-03-01,Net Banking,Utilities
T06703,A0410,CREDIT,23019.92,2025-04-03,UPI,Education
T01264,A0044,CREDIT,109578.55,2024-08-26,ATM,Grocery
T09213,A0386,CREDIT,171977.03,2025-02-24,Credit Card,Online Shopping
T06537,A0107,DEBIT,106633.69,2024-08-06,ATM,Fuel
T05737,A0093,DEBIT,297209.52,2026-01-07,Credit Card,Entertainment
T05392,A0469,CREDIT,217110.15,2025-08-01,Mobile Banking,Fuel
T01785,A0251,DEBIT,131268.95,2024-06-12,ATM,Education
T01058,A0507,CREDIT,295583.11,2025-11-12,Debit Card,Online Shopping
T07115,A0095,DEBIT,388875.62,2024-03-09,Net Banking,Healthcare
T06484,A0350,CREDIT,390195.44,2025-12-03,Credit Card,Grocery
T05590,A0493,CREDIT,279005.13,2026-04-10,Net Banking,Education
T04395,A0249,DEBIT,413393.72,2025-02-25,UPI,Education
T08967,A0371,CREDIT,200874.49,2024-12-20,Debit Card,Fuel
T07630,A0559,DEBIT,239811.37,2026-08-02,Credit Card,Grocery
T07049,A0171,CREDIT,379315.78,2026-06-26,Credit Card,Retail
T02322,A0331,DEBIT,109261.31,2024-06-04,Net Banking,Utilities
T04825,A0186,DEBIT,152845.77,2025-11-21,ATM,Retail
T03814,A0206,CREDIT,468820.38,2024-11-26,Debit Card,Utilities
T00860,A0185,DEBIT,75458.71,2024-11-14,Credit Card,Entertainment
T03748,A0374,CREDIT,346913.85,2025-05-15,Net Banking,Fuel
T04620,A0037,CREDIT,404975.56,2026-01-04,Credit Card,Retail
T07641,A0068,CREDIT,413343.75,2024-12-07,UPI,Entertainment
T04633,A0203,DEBIT,261245.13,2025-01-06,Net Banking,Travel
T03224,A0289,CREDIT,412779.74,2025-07-12,Mobile Banking,Restaurant
T04668,A0454,CREDIT,296748.17,2026-08-02,Net Banking,Education
T05008,A0185,CREDIT,182551.22,2026-03-25,ATM,Fuel
T06368,A0095,CREDIT,139706.31,2024-06-27,Credit Card,Entertainment
T06191,A0566,DEBIT,17055.01,2025-10-18,Net Banking,Fuel
T03647,A0009,DEBIT,51614.77,2025-05-21,Debit Card,Travel
T03612,A0055,DEBIT,265247.6,2026-08-28,ATM,Retail
T09138,A0312,CREDIT,429143.22,2024-04-28,UPI,Education
T03954,A0053,DEBIT,476686.24,2025-08-12,Credit Card,Healthcare
T05177,A0070,CREDIT,152345.32,2025-12-24,Debit Card,Retail
T01130,A0016,CREDIT,461050.96,2024-07-29,Mobile Banking,Online Shopping
T01421,A0361,DEBIT,96820.3,2026-08-02,Net Banking,Grocery
T06291,A0416,CREDIT,45408.49,2025-09-24,Mobile Banking,Travel
T03081,A0362,CREDIT,160270.76,2025-09-08,UPI,Education
T09051,A0522,DEBIT,166453.68,2024-02-25,Credit Card,Restaurant
T04230,A0150,CREDIT,314176.48,2025-10-14,Net Banking,Grocery
T05994,A0379,DEBIT,484312.31,2024-12-28,Credit Card,Online Shopping
T01809,A0568,DEBIT,303329.32,2026-08-20,Mobile Banking,Entertainment
T09043,A0569,DEBIT,16274.54,2024-02-05,ATM,Restaurant
T07901,A0084,DEBIT,50323.47,2026-04-25,UPI,Utilities
T01549,A0290,DEBIT,404874.11,2026-02-14,Mobile Banking,Education
T07119,A0203,CREDIT,372136.87,2025-02-23,ATM,Restaurant
T05733,A0135,DEBIT,280993.28,2024-09-26,Net Banking,Restaurant
T06453,A0430,DEBIT,182800.3,2026-08-29,Mobile Banking,Education
T08289,A0301,CREDIT,333354.38,2025-04-28,Credit Card,Utilities
T04216,A0054,CREDIT,461154.94,2025-08-13,UPI,Grocery
T01536,A0282,DEBIT,331593.56,2026-05-28,Mobile Banking,Grocery
T08597,A0389,DEBIT,472784.86,2024-01-22,Credit Card,Education
T02981,A0248,CREDIT,94907.9,2026-04-16,ATM,Fuel
T08831,A0305,DEBIT,36942.06,2025-03-12,Credit Card,Travel
T02634,A0561,CREDIT,336900.83,2026-01-03,Net Banking,Utilities
T00710,A0429,CREDIT,284714.19,2026-04-26,ATM,Education
T06593,A0152,CREDIT,163180.86,2024-10-09,Debit Card,Retail
T06398,A0174,DEBIT,421172.76,2024-11-16,Debit Card,Retail
T08895,A0488,DEBIT,38746.04,2024-02-25,UPI,Travel
T06746,A0526,CREDIT,220520.46,2026-08-04,Net Banking,Entertainment
T01759,A0100,CREDIT,399421.99,2025-04-03,Debit Card,Retail
T01815,A0096,CREDIT,389494.52,2025-10-20,Net Banking,Grocery
T02762,A0012,CREDIT,302781.72,2025-11-01,Credit Card,Healthcare
T00919,A0408,CREDIT,181750.3,2026-01-03,Net Banking,Entertainment
T08014,A0167,CREDIT,319735.13,2024-06-10,ATM,Utilities
T06139,A0030,CREDIT,161911.31,2024-01-13,Debit Card,Restaurant
T02544,A0203,DEBIT,489825.74,2024-10-12,Net Banking,Restaurant
T02672,A0148,DEBIT,472803.14,2026-05-30,Mobile Banking,Travel
T04034,A0229,CREDIT,489447.82,2025-09-17,Net Banking,Restaurant
T08379,A0344,DEBIT,315547.66,2025-02-17,UPI,Restaurant
T08627,A0134,DEBIT,204259.57,2025-03-20,Net Banking,Healthcare
T05520,A0266,DEBIT,81991.94,2024-10-25,Credit Card,Entertainment
T01397,A0235,DEBIT,155868.01,2025-06-17,UPI,Travel
T08256,A0470,DEBIT,114418.66,2025-09-03,Net Banking,Entertainment
T09490,A0291,CREDIT,464424.78,2026-05-24,Credit Card,Utilities
T03460,A0556,CREDIT,204642.6,2024-08-29,Credit Card,Education
T04277,A0476,CREDIT,399016.27,2024-04-21,Debit Card,Grocery
T09776,A0321,CREDIT,22287.79,2025-03-08,Telegram,Utilities
T09319,A0333,CREDIT,5133.11,2026-05-22,UPI,Retail
T05173,A0247,CREDIT,408224.0,2026-01-19,Debit Card,Fuel
T09741,A0325,TRANSFER,45811.94,2026-01-19,Mobile Banking,Grocery
